year,month,avg_wddir,count,station
1988,10,132.68099608872524,744,SHANNON AIRPORT
1988,11,122.91528670185215,720,SHANNON AIRPORT
1988,12,221.72688641191434,744,SHANNON AIRPORT
1989,1,191.5288744236103,744,SHANNON AIRPORT
1989,2,222.08168738300472,672,SHANNON AIRPORT
1989,3,217.7938894963681,744,SHANNON AIRPORT
1989,4,326.546153338132,720,SHANNON AIRPORT
1989,5,350.919304313944,744,SHANNON AIRPORT
1989,6,292.48306482617556,720,SHANNON AIRPORT
1989,7,273.1779097259186,744,SHANNON AIRPORT
1989,8,239.35210066330927,744,SHANNON AIRPORT
1989,9,287.5902115267402,720,SHANNON AIRPORT
1989,10,231.99696366164162,744,SHANNON AIRPORT
1989,11,66.21532395014208,720,SHANNON AIRPORT
1989,12,81.36476672583694,744,SHANNON AIRPORT
1990,1,199.34587739962916,744,SHANNON AIRPORT
1990,2,211.52394041960048,672,SHANNON AIRPORT
1990,3,225.02557570524752,744,SHANNON AIRPORT
1990,4,292.75168430825596,720,SHANNON AIRPORT
1990,5,80.07102700945848,744,SHANNON AIRPORT
1990,6,272.01708095446384,720,SHANNON AIRPORT
1990,7,219.69269656327137,744,SHANNON AIRPORT
1990,8,252.80724636992488,744,SHANNON AIRPORT
1990,9,294.23065945757565,720,SHANNON AIRPORT
1990,10,228.6269501865977,744,SHANNON AIRPORT
1990,11,338.4507257974124,720,SHANNON AIRPORT
1990,12,250.6141990763012,744,SHANNON AIRPORT
1991,1,186.36834383676154,744,SHANNON AIRPORT
1991,2,157.937169168458,672,SHANNON AIRPORT
1991,3,151.44584248825356,744,SHANNON AIRPORT
1991,4,252.20033731568708,720,SHANNON AIRPORT
1991,5,310.34264252454,744,SHANNON AIRPORT
1991,6,261.4035477962906,720,SHANNON AIRPORT
1991,7,214.29265505526539,744,SHANNON AIRPORT
1991,8,232.81884524908895,744,SHANNON AIRPORT
1991,9,185.3219194981962,720,SHANNON AIRPORT
1991,10,262.1797921327064,744,SHANNON AIRPORT
1991,11,225.7996595122716,720,SHANNON AIRPORT
1991,12,157.14893671049776,744,SHANNON AIRPORT
1992,1,132.38161895521853,744,SHANNON AIRPORT
1992,2,204.57840369331595,696,SHANNON AIRPORT
1992,3,250.68734619254104,744,SHANNON AIRPORT
1992,4,239.58446074796097,720,SHANNON AIRPORT
1992,5,188.37748423216934,744,SHANNON AIRPORT
1992,6,325.3001126078206,720,SHANNON AIRPORT
1992,7,230.99527395538948,744,SHANNON AIRPORT
1992,8,235.22637289651382,744,SHANNON AIRPORT
1992,9,219.0380747700198,720,SHANNON AIRPORT
1992,10,322.66272513743615,744,SHANNON AIRPORT
1992,11,214.74534990733284,720,SHANNON AIRPORT
1992,12,175.73186955130257,744,SHANNON AIRPORT
1993,1,216.37568671920388,744,SHANNON AIRPORT
1993,2,230.52697407719484,672,SHANNON AIRPORT
1993,3,189.9116400648623,744,SHANNON AIRPORT
1993,4,262.632487895606,720,SHANNON AIRPORT
1993,5,87.21006745643308,744,SHANNON AIRPORT
1993,6,264.0267596463203,720,SHANNON AIRPORT
1993,7,260.75935799170225,744,SHANNON AIRPORT
1993,8,278.3154440553958,744,SHANNON AIRPORT
1993,9,25.30632055932017,720,SHANNON AIRPORT
1993,10,39.706589817615,744,SHANNON AIRPORT
1993,11,133.34914699733184,720,SHANNON AIRPORT
1993,12,241.89218454671965,744,SHANNON AIRPORT
1994,1,227.69984601982256,744,SHANNON AIRPORT
1994,2,130.7683537777416,672,SHANNON AIRPORT
1994,3,236.3046306097899,744,SHANNON AIRPORT
1994,4,269.2953274260167,720,SHANNON AIRPORT
1994,5,82.49740435960678,744,SHANNON AIRPORT
1994,6,245.2922971875769,720,SHANNON AIRPORT
1994,7,188.26525204817585,744,SHANNON AIRPORT
1994,8,264.9531318312652,744,SHANNON AIRPORT
1994,9,285.1484723042566,720,SHANNON AIRPORT
1994,10,166.1724266238425,744,SHANNON AIRPORT
1994,11,164.94500917735922,720,SHANNON AIRPORT
1994,12,203.53045405377503,744,SHANNON AIRPORT
1995,1,217.87638185370633,744,SHANNON AIRPORT
1995,2,222.0233184842734,672,SHANNON AIRPORT
1995,3,239.68592372457945,744,SHANNON AIRPORT
1995,4,296.7064951767252,720,SHANNON AIRPORT
1995,5,233.75179060918327,744,SHANNON AIRPORT
1995,6,318.2223429418291,720,SHANNON AIRPORT
1995,7,202.83280301242203,744,SHANNON AIRPORT
1995,8,307.0007514557655,744,SHANNON AIRPORT
1995,9,307.6992707919661,720,SHANNON AIRPORT
1995,10,179.54065376334734,744,SHANNON AIRPORT
1995,11,93.56873726754867,720,SHANNON AIRPORT
1995,12,70.32534355507016,744,SHANNON AIRPORT
1996,1,105.60234484050011,744,SHANNON AIRPORT
1996,2,288.1103602533262,696,SHANNON AIRPORT
1996,3,72.83205810386949,744,SHANNON AIRPORT
1996,4,207.3645585391869,720,SHANNON AIRPORT
1996,5,343.76543712015643,744,SHANNON AIRPORT
1996,6,238.6623975210067,720,SHANNON AIRPORT
1996,7,262.7976842441295,744,SHANNON AIRPORT
1996,8,278.05287028222807,744,SHANNON AIRPORT
1996,9,108.4309587987243,720,SHANNON AIRPORT
1996,10,209.73175588752352,744,SHANNON AIRPORT
1996,11,257.37100365389915,720,SHANNON AIRPORT
1996,12,73.08844844468331,744,SHANNON AIRPORT
1997,1,99.14439623496287,744,SHANNON AIRPORT
1997,2,215.75454731102545,672,SHANNON AIRPORT
1997,3,215.68758116258897,744,SHANNON AIRPORT
1997,4,250.5846364281457,720,SHANNON AIRPORT
1997,5,108.89097970670855,744,SHANNON AIRPORT
1997,6,347.8044637754941,720,SHANNON AIRPORT
1997,7,242.1464572640053,744,SHANNON AIRPORT
1997,8,168.4738852976393,744,SHANNON AIRPORT
1997,9,186.99286728811265,720,SHANNON AIRPORT
1997,10,123.50320429039891,744,SHANNON AIRPORT
1997,11,140.25684256772917,720,SHANNON AIRPORT
1997,12,164.911484800209,744,SHANNON AIRPORT
1998,1,153.1765485122171,744,SHANNON AIRPORT
1998,2,211.97249285886232,672,SHANNON AIRPORT
1998,3,238.90171150676719,744,SHANNON AIRPORT
1998,4,311.74496087246837,720,SHANNON AIRPORT
1998,5,334.58726901548494,744,SHANNON AIRPORT
1998,6,234.73717143428013,720,SHANNON AIRPORT
1998,7,273.49976260331766,744,SHANNON AIRPORT
1998,8,250.77840275219583,744,SHANNON AIRPORT
1998,9,193.182807167634,720,SHANNON AIRPORT
1998,10,263.48042994249573,744,SHANNON AIRPORT
1998,11,216.80667059631494,720,SHANNON AIRPORT
1998,12,195.61082899901888,744,SHANNON AIRPORT
1999,1,224.25778083694973,744,SHANNON AIRPORT
1999,2,262.41555000985375,672,SHANNON AIRPORT
1999,3,258.90777667652594,744,SHANNON AIRPORT
1999,4,255.91844331773655,720,SHANNON AIRPORT
1999,5,202.98778422230365,744,SHANNON AIRPORT
1999,6,285.89354197274963,720,SHANNON AIRPORT
1999,7,217.51975886347793,744,SHANNON AIRPORT
1999,8,145.46304511224685,744,SHANNON AIRPORT
1999,9,206.82675885279517,720,SHANNON AIRPORT
1999,10,154.28851838832168,744,SHANNON AIRPORT
1999,11,256.4261380705655,720,SHANNON AIRPORT
1999,12,248.3726326055209,744,SHANNON AIRPORT
2000,1,256.58694393037626,744,SHANNON AIRPORT
2000,2,228.20674661577698,696,SHANNON AIRPORT
2000,3,278.8249211553017,744,SHANNON AIRPORT
2000,4,85.20124591643395,720,SHANNON AIRPORT
2000,5,300.73607285137336,744,SHANNON AIRPORT
2000,6,216.51842401236402,720,SHANNON AIRPORT
2000,7,306.03161072625136,744,SHANNON AIRPORT
2000,8,236.78851141388373,744,SHANNON AIRPORT
2000,9,225.45542674574878,720,SHANNON AIRPORT
2000,10,230.6141344040246,744,SHANNON AIRPORT
2000,11,258.07487117211815,720,SHANNON AIRPORT
2000,12,143.34098370331196,744,SHANNON AIRPORT
2001,1,137.84936518781865,744,SHANNON AIRPORT
2001,2,198.41064904620856,672,SHANNON AIRPORT
2001,3,122.65838836494345,744,SHANNON AIRPORT
2001,4,273.22363410035024,720,SHANNON AIRPORT
2001,5,257.1480260211561,744,SHANNON AIRPORT
2001,6,280.90171410590136,720,SHANNON AIRPORT
2001,7,282.5079664146293,744,SHANNON AIRPORT
2001,8,240.83629141818682,744,SHANNON AIRPORT
2001,9,301.89071971099156,720,SHANNON AIRPORT
2001,10,183.3693445207285,744,SHANNON AIRPORT
2001,11,253.1935184564116,720,SHANNON AIRPORT
2001,12,53.1653543286136,744,SHANNON AIRPORT
2002,1,178.00090415588022,744,SHANNON AIRPORT
2002,2,240.41451599713372,672,SHANNON AIRPORT
2002,3,186.15245106707147,744,SHANNON AIRPORT
2002,4,215.45515864040283,720,SHANNON AIRPORT
2002,5,220.3620008527544,744,SHANNON AIRPORT
2002,6,245.3773423080286,720,SHANNON AIRPORT
2002,7,268.8052346365129,744,SHANNON AIRPORT
2002,8,271.8237934235915,744,SHANNON AIRPORT
2002,9,88.76039330495212,720,SHANNON AIRPORT
2002,10,91.931199961696,744,SHANNON AIRPORT
2002,11,163.73347362241384,720,SHANNON AIRPORT
2002,12,80.18638381873131,744,SHANNON AIRPORT
2003,1,210.3991276772146,744,SHANNON AIRPORT
2003,2,139.65510466609481,672,SHANNON AIRPORT
2003,3,131.09155834657133,744,SHANNON AIRPORT
2003,4,111.45896632375559,720,SHANNON AIRPORT
2003,5,214.06618520804682,744,SHANNON AIRPORT
2003,6,189.1959978057848,720,SHANNON AIRPORT
2003,7,223.89613173738184,744,SHANNON AIRPORT
2003,8,261.3742622021855,744,SHANNON AIRPORT
2003,9,189.6867266888611,720,SHANNON AIRPORT
2003,10,353.16579670099446,744,SHANNON AIRPORT
2003,11,169.5344344258591,720,SHANNON AIRPORT
2003,12,171.6665748256961,744,SHANNON AIRPORT
2004,1,212.25936284959545,744,SHANNON AIRPORT
2004,2,214.9506705132783,696,SHANNON AIRPORT
2004,3,181.87315968333692,744,SHANNON AIRPORT
2004,4,256.1543310180098,720,SHANNON AIRPORT
2004,5,279.202482544975,744,SHANNON AIRPORT
2004,6,237.81713816035318,720,SHANNON AIRPORT
2004,7,242.12936101493716,744,SHANNON AIRPORT
2004,8,206.95714719047834,744,SHANNON AIRPORT
2004,9,223.5719416020901,720,SHANNON AIRPORT
2004,10,313.6233992553747,744,SHANNON AIRPORT
2004,11,236.27358791215954,720,SHANNON AIRPORT
2004,12,205.48026633871848,744,SHANNON AIRPORT
2005,1,244.25665568384483,744,SHANNON AIRPORT
2005,2,303.8914721297605,672,SHANNON AIRPORT
2005,3,111.3466267490582,744,SHANNON AIRPORT
2005,4,205.4206848633518,720,SHANNON AIRPORT
2005,5,235.42425143796441,744,SHANNON AIRPORT
2005,6,230.0131161991227,720,SHANNON AIRPORT
2005,7,278.8420863365992,744,SHANNON AIRPORT
2005,8,238.86434346786595,744,SHANNON AIRPORT
2005,9,188.0340985250049,720,SHANNON AIRPORT
2005,10,160.36246663568022,744,SHANNON AIRPORT
2005,11,216.33026859976226,720,SHANNON AIRPORT
2005,12,171.75315535355196,744,SHANNON AIRPORT
2006,1,135.964993134243,744,SHANNON AIRPORT
2006,2,96.67716760444478,672,SHANNON AIRPORT
2006,3,135.77268629239973,744,SHANNON AIRPORT
2006,4,259.962157483915,720,SHANNON AIRPORT
2006,5,209.18689726314076,744,SHANNON AIRPORT
2006,6,227.8113352757671,720,SHANNON AIRPORT
2006,7,190.2074937791762,744,SHANNON AIRPORT
2006,8,277.71196923976305,744,SHANNON AIRPORT
2006,9,158.46013605649966,720,SHANNON AIRPORT
2006,10,168.2349168462955,744,SHANNON AIRPORT
2006,11,188.38065675773194,720,SHANNON AIRPORT
2006,12,179.66101914443925,744,SHANNON AIRPORT
2007,1,233.59505707795822,744,SHANNON AIRPORT
2007,2,159.50916304201996,672,SHANNON AIRPORT
2007,3,237.74380682702503,744,SHANNON AIRPORT
2007,4,137.56249190475955,720,SHANNON AIRPORT
2007,5,246.58874202258352,744,SHANNON AIRPORT
2007,6,45.19960099362095,720,SHANNON AIRPORT
2007,7,244.92548791503566,744,SHANNON AIRPORT
2007,8,273.6212838035144,744,SHANNON AIRPORT
2007,9,274.09444622003736,720,SHANNON AIRPORT
2007,10,156.2543418624258,744,SHANNON AIRPORT
2007,11,258.23725396871635,720,SHANNON AIRPORT
2007,12,172.93300989108047,744,SHANNON AIRPORT
2008,1,199.6152652925207,744,SHANNON AIRPORT
2008,2,157.95272685453767,696,SHANNON AIRPORT
2008,3,252.17269487174008,744,SHANNON AIRPORT
2008,4,284.35692882175334,720,SHANNON AIRPORT
2008,5,82.84059553104703,744,SHANNON AIRPORT
2008,6,247.6141564777575,720,SHANNON AIRPORT
2008,7,241.79410504924715,744,SHANNON AIRPORT
2008,8,231.5999559424299,744,SHANNON AIRPORT
2008,9,237.63910012150245,720,SHANNON AIRPORT
2008,10,228.16994534588932,744,SHANNON AIRPORT
2008,11,261.10981150126565,720,SHANNON AIRPORT
2008,12,176.86399646077052,744,SHANNON AIRPORT
2009,1,151.15761872730184,744,SHANNON AIRPORT
2009,2,192.7257460742759,672,SHANNON AIRPORT
2009,3,231.81053408102062,744,SHANNON AIRPORT
2009,4,166.53031881123798,720,SHANNON AIRPORT
2009,5,203.0944570431543,744,SHANNON AIRPORT
2009,6,104.31305638907895,720,SHANNON AIRPORT
2009,7,202.8748833061435,744,SHANNON AIRPORT
2009,8,198.04578860748128,744,SHANNON AIRPORT
2009,9,234.39600060091072,720,SHANNON AIRPORT
2009,10,145.56978719295432,744,SHANNON AIRPORT
2009,11,214.48117032935923,720,SHANNON AIRPORT
2009,12,89.16389232076455,744,SHANNON AIRPORT
2010,1,99.05283319925923,744,SHANNON AIRPORT
2010,2,4.399131977260652,672,SHANNON AIRPORT
2010,3,88.34464619995236,744,SHANNON AIRPORT
2010,4,166.51359133093717,720,SHANNON AIRPORT
2010,5,328.4082404606905,744,SHANNON AIRPORT
2010,6,276.37702606748525,720,SHANNON AIRPORT
2010,7,227.83090154346039,744,SHANNON AIRPORT
2010,8,263.1926837551817,744,SHANNON AIRPORT
2010,9,197.18257601011027,720,SHANNON AIRPORT
2010,10,169.98688914283332,744,SHANNON AIRPORT
2010,11,270.41879427283664,720,SHANNON AIRPORT
2010,12,44.64940129348338,744,SHANNON AIRPORT
2011,1,144.3610641872625,743,SHANNON AIRPORT
2011,2,165.9800981119522,672,SHANNON AIRPORT
2011,3,116.10441660212894,744,SHANNON AIRPORT
2011,4,183.90565465136933,720,SHANNON AIRPORT
2011,5,219.32497729250147,744,SHANNON AIRPORT
2011,6,255.23911387828588,720,SHANNON AIRPORT
2011,7,272.1254681268428,744,SHANNON AIRPORT
2011,8,240.26274601631826,744,SHANNON AIRPORT
2011,9,202.74560140426814,720,SHANNON AIRPORT
2011,10,209.38158464399055,744,SHANNON AIRPORT
2011,11,150.50436476695563,720,SHANNON AIRPORT
2011,12,236.02229855968966,744,SHANNON AIRPORT
2012,1,219.8198550992658,744,SHANNON AIRPORT
2012,2,206.19818786587913,696,SHANNON AIRPORT
2012,3,169.60300533812665,744,SHANNON AIRPORT
2012,4,316.07111144150224,720,SHANNON AIRPORT
2012,5,66.48487171507526,744,SHANNON AIRPORT
2012,6,225.35323376848035,720,SHANNON AIRPORT
2012,7,271.76370274512703,744,SHANNON AIRPORT
2012,8,153.81822945701322,744,SHANNON AIRPORT
2012,9,245.81711115346542,720,SHANNON AIRPORT
2012,10,312.3941701139847,744,SHANNON AIRPORT
2012,11,212.60047320839516,720,SHANNON AIRPORT
2012,12,196.38680152601071,744,SHANNON AIRPORT
2013,1,161.9545895556039,744,SHANNON AIRPORT
2013,2,169.24767248684088,672,SHANNON AIRPORT
2013,3,72.00272184439541,744,SHANNON AIRPORT
2013,4,186.7912260179644,720,SHANNON AIRPORT
2013,5,255.610258963514,744,SHANNON AIRPORT
2013,6,232.67044687754532,720,SHANNON AIRPORT
2013,7,198.4358412179844,744,SHANNON AIRPORT
2013,8,225.98638454957245,744,SHANNON AIRPORT
2013,9,219.76661381950606,720,SHANNON AIRPORT
2013,10,158.3144253603432,744,SHANNON AIRPORT
2013,11,244.85794791981556,720,SHANNON AIRPORT
2013,12,182.64480706134114,744,SHANNON AIRPORT
2014,1,196.76006337749217,744,SHANNON AIRPORT
2014,2,198.11921578844863,672,SHANNON AIRPORT
2014,3,202.88498752920094,744,SHANNON AIRPORT
2014,4,152.56340901768124,720,SHANNON AIRPORT
2014,5,239.84612333259858,744,SHANNON AIRPORT
2014,6,33.064131848614636,720,SHANNON AIRPORT
2014,7,237.2470183297362,744,SHANNON AIRPORT
2014,8,253.3426052264735,744,SHANNON AIRPORT
2014,9,61.995557030534144,720,SHANNON AIRPORT
2014,10,176.79886576889157,744,SHANNON AIRPORT
2014,11,127.2311014522918,720,SHANNON AIRPORT
2014,12,229.4357874250797,744,SHANNON AIRPORT
2015,1,223.81101980057804,744,SHANNON AIRPORT
2015,2,230.17412093853574,672,SHANNON AIRPORT
2015,3,209.63762489300524,744,SHANNON AIRPORT
2015,4,190.12087994006458,720,SHANNON AIRPORT
2015,5,236.4286570928481,744,SHANNON AIRPORT
2015,6,246.34354972648225,720,SHANNON AIRPORT
2015,7,226.30182399875792,744,SHANNON AIRPORT
2015,8,208.59417377762085,744,SHANNON AIRPORT
2015,9,245.1377091923992,720,SHANNON AIRPORT
2015,10,113.09677470974736,744,SHANNON AIRPORT
2015,11,216.06096405386288,720,SHANNON AIRPORT
2015,12,170.73846249746146,744,SHANNON AIRPORT
2016,1,179.26000593593972,744,SHANNON AIRPORT
2016,2,233.9883868685182,696,SHANNON AIRPORT
2016,3,203.33159989253537,744,SHANNON AIRPORT
2016,4,316.68623033569503,720,SHANNON AIRPORT
2016,5,343.09413172570316,744,SHANNON AIRPORT
2016,6,231.11472038777885,720,SHANNON AIRPORT
2016,7,234.35273943399034,744,SHANNON AIRPORT
2016,8,214.61401106662086,744,SHANNON AIRPORT
2016,9,195.64641793783468,720,SHANNON AIRPORT
2016,10,99.05104308527348,744,SHANNON AIRPORT
2016,11,306.0458221629092,720,SHANNON AIRPORT
2016,12,151.6960316145345,744,SHANNON AIRPORT
2017,1,172.62593002094218,744,SHANNON AIRPORT
2017,2,176.69612141914865,672,SHANNON AIRPORT
2017,3,208.26373149096315,744,SHANNON AIRPORT
2017,4,272.16831461665186,720,SHANNON AIRPORT
2017,5,169.42927024323967,744,SHANNON AIRPORT
2017,6,227.19204079777492,720,SHANNON AIRPORT
2017,7,241.74576134154296,744,SHANNON AIRPORT
2017,8,228.13830813802724,744,SHANNON AIRPORT
2017,9,221.6760791037281,720,SHANNON AIRPORT
2017,10,212.640587355477,744,SHANNON AIRPORT
2017,11,252.9039369111024,720,SHANNON AIRPORT
2017,12,225.32566042301207,744,SHANNON AIRPORT
2018,1,210.3715182912462,744,SHANNON AIRPORT
2018,2,184.63283638128226,672,SHANNON AIRPORT
2018,3,60.53255423812806,744,SHANNON AIRPORT
2018,4,137.61126057545835,720,SHANNON AIRPORT
2018,5,187.167555559016,744,SHANNON AIRPORT
2018,6,265.7270412011732,720,SHANNON AIRPORT
2018,7,256.08691489710577,744,SHANNON AIRPORT
2018,8,235.2309084427854,744,SHANNON AIRPORT
2018,9,227.95781030368286,720,SHANNON AIRPORT
2018,10,211.66531277509222,744,SHANNON AIRPORT
2018,11,130.41016290791595,720,SHANNON AIRPORT
2018,12,170.48845617164204,744,SHANNON AIRPORT
2019,1,233.36782795153368,744,SHANNON AIRPORT
2019,2,166.21309576644057,672,SHANNON AIRPORT
2019,3,236.5541218015041,744,SHANNON AIRPORT
2019,4,118.44326587903765,720,SHANNON AIRPORT
2019,5,264.5055298869298,744,SHANNON AIRPORT
2019,6,248.5716236616296,720,SHANNON AIRPORT
2019,7,249.0556760735186,744,SHANNON AIRPORT
2019,8,206.59174676235037,744,SHANNON AIRPORT
2019,9,217.46464587082608,720,SHANNON AIRPORT
2019,10,182.8313592584701,744,SHANNON AIRPORT
2019,11,355.98096666190594,720,SHANNON AIRPORT
2019,12,179.31959723395244,744,SHANNON AIRPORT
2020,1,185.99902362606596,744,SHANNON AIRPORT
2020,2,217.92188398659405,696,SHANNON AIRPORT
2020,3,233.85437447251198,744,SHANNON AIRPORT
2020,4,93.1535638473024,720,SHANNON AIRPORT
2020,5,147.08186686927775,744,SHANNON AIRPORT
2020,6,283.1968834836433,720,SHANNON AIRPORT
2020,7,246.88323128974127,744,SHANNON AIRPORT
2020,8,275.0169249584284,744,SHANNON AIRPORT
2020,9,221.67168459312393,720,SHANNON AIRPORT
2020,10,239.26995402823832,744,SHANNON AIRPORT
2020,11,177.9840006974489,720,SHANNON AIRPORT
2020,12,246.37998288177653,744,SHANNON AIRPORT
2021,1,241.82851565837018,744,SHANNON AIRPORT
2021,2,146.00652827218073,672,SHANNON AIRPORT
2021,3,209.2127074172597,744,SHANNON AIRPORT
2021,4,56.388703246699436,720,SHANNON AIRPORT
2021,5,221.36357860386178,744,SHANNON AIRPORT
2021,6,275.4391273599528,720,SHANNON AIRPORT
2021,7,264.7579850148914,744,SHANNON AIRPORT
2021,8,232.21828097642214,744,SHANNON AIRPORT
2021,9,192.27131264440098,720,SHANNON AIRPORT
2021,10,189.29396250476415,744,SHANNON AIRPORT
2021,11,244.55339611865705,720,SHANNON AIRPORT
2021,12,156.79195598271644,744,SHANNON AIRPORT
2022,1,189.56091295903684,744,SHANNON AIRPORT
2022,2,233.59475771595095,672,SHANNON AIRPORT
2022,3,118.50050851825415,744,SHANNON AIRPORT
2022,4,125.43409396743857,720,SHANNON AIRPORT
2022,5,230.981742919066,744,SHANNON AIRPORT
2022,6,243.56719397504085,720,SHANNON AIRPORT
2022,7,250.40973500080491,733,SHANNON AIRPORT
2022,8,287.77317671520296,744,SHANNON AIRPORT
2022,9,352.9908737343658,720,SHANNON AIRPORT
2022,10,179.96298464469373,744,SHANNON AIRPORT
2022,11,182.9766268724609,720,SHANNON AIRPORT
2022,12,109.0169142244319,744,SHANNON AIRPORT
2023,1,218.3486582803995,744,SHANNON AIRPORT
2023,2,198.3532877176642,672,SHANNON AIRPORT
2023,3,163.02290607392774,744,SHANNON AIRPORT
2023,4,153.38372838549958,720,SHANNON AIRPORT
2023,5,327.63422740866423,744,SHANNON AIRPORT
2023,6,145.74829595018252,720,SHANNON AIRPORT
2023,7,241.55078377913682,744,SHANNON AIRPORT
2023,8,231.1503712699069,744,SHANNON AIRPORT
2023,9,178.86106303770907,720,SHANNON AIRPORT
2023,10,115.96923475906124,744,SHANNON AIRPORT
2023,11,228.4684216594497,720,SHANNON AIRPORT
2023,12,212.08886960644006,744,SHANNON AIRPORT
2024,1,200.54318968891135,744,SHANNON AIRPORT
2024,2,209.67311931019458,696,SHANNON AIRPORT
2024,3,164.33024444823593,744,SHANNON AIRPORT
2024,4,251.35822303541187,720,SHANNON AIRPORT
2024,5,298.4921006639651,744,SHANNON AIRPORT
2024,6,273.67717829706805,720,SHANNON AIRPORT
2024,7,256.196022096582,744,SHANNON AIRPORT
2024,8,213.84243507524963,744,SHANNON AIRPORT
2024,9,337.95232056553715,720,SHANNON AIRPORT
2024,10,144.1565338965305,744,SHANNON AIRPORT
2024,11,129.00852556222935,720,SHANNON AIRPORT
2024,12,222.9792193022886,744,SHANNON AIRPORT
2025,1,147.42774403824114,744,SHANNON AIRPORT
2025,2,137.2241907316254,672,SHANNON AIRPORT
2025,3,93.43929446207852,744,SHANNON AIRPORT
2025,4,100.0,1,SHANNON AIRPORT
